Compname,Surface Metal Bandcenter,Surface Oxygen Bandcenter,Surface Metal Bader Charge,Bulk Metal Bandcenter,Bulk Oxygen Bandcenter,"Intermediate (*O, *OH or *OOH)",Bulk Metal Charge,Bulk Oxygen Charge,Surface Oxygen Bader Charge,Adsorbate Oxygen Bandcenter,Adsorbed Oxygen Bader Charge
Fe_4_Re_2_O_8,-3.526345541,-4.69023791,1.6169892000000001,-4.80600986,-5.602349741,OOH,1.5106834999999998,-1.13301325,-1.1060165,-4.066941723,-0.547685
Mn_2_Ir_1_Mn_3_O_8,-3.561835684,-3.397171419,1.5952190000000002,-4.203234207,-4.34832812,O,-0.662955667,0.49721700000000013,-1.035600667,-1.91860938,-0.7522095
Mn_2_Ir_1_Mn_3_O_8,-3.714976347,-3.37065406,1.5819418333333335,-4.203234207,-4.34832812,OH,-0.662955667,0.49721700000000013,-1.072025,-3.843734027,-1.284735
Mn_2_Ir_1_Mn_3_O_8,-3.739401331,-3.688692313,1.5680671666666666,-4.203234207,-4.34832812,OOH,-0.662955667,0.49721700000000013,-1.072265333,-3.793754186,-0.5670235
Co_2_Co_2_Ru_2_O_8,-3.217464551,-4.026684141,1.2262253333333337,-3.516673172,-4.315663984,O,1.3715163333333331,-1.0286375,-0.94999,-1.574830809,-0.704655
Co_2_Co_2_Ru_2_O_8,-3.20761822,-4.067550856,1.188204,-3.516673172,-4.315663984,OH,1.3715163333333331,-1.0286375,-0.9531275,-2.751969225,-1.170225
Co_2_Co_2_Ru_2_O_8,-2.957239047,-4.019113954,1.1410306666666665,-3.516673172,-4.315663984,OOH,1.3715163333333331,-1.0286375,-0.92670525,-3.39526645,-0.500734
Ga_2_Ti_4_O_8,-1.067562355,-4.447281859,1.8816973333333333,-4.401385726,-5.955633596,O,1.6953866666666666,-1.27153975,-1.12267025,-2.655509071,-0.910843
Ga_2_Ti_4_O_8,-2.685207585,-4.48091854,1.7828049999999998,-4.401385726,-5.955633596,OH,1.6953866666666666,-1.27153975,-1.2265805,-3.961321595,-1.187966667
Ga_2_Ti_4_O_8,-2.459989984,-4.515667488,1.7904296666666664,-4.401385726,-5.955633596,OOH,1.6953866666666666,-1.27153975,-1.221981,-4.06298108,-0.549929
Mn_2_V_4_O_8,-2.892413213,-3.603875326,1.7137586666666664,-3.591562933,-4.552802801,O,1.6124628333333335,-1.209347,-1.13453375,-2.271913634,-0.569968333
Mn_2_V_4_O_8,-2.841331927,-3.574231485,1.739991,-3.591562933,-4.552802801,OH,1.6124628333333335,-1.209347,-1.14789225,-4.546957224,-1.104559667
Mn_2_V_4_O_8,-2.659085973,-3.431752045,1.7070303333333332,-3.591562933,-4.552802801,OOH,1.6124628333333335,-1.209347,-1.149419,-3.938136454,-0.505774333
Mn_2_Ti_1_Mn_3_O_8,-3.405946619,-2.964242804,1.7585333333333333,-4.344187027,-4.121314383,O,-0.7986145,0.59896075,-1.0913525,-1.893525742,-0.610150333
Mn_2_Ti_1_Mn_3_O_8,-3.360015609,-2.897047131,1.7110260000000002,-4.344187027,-4.121314383,OH,-0.7986145,0.59896075,-1.14899325,-2.467123018,-1.134264333
Mn_2_Ti_1_Mn_3_O_8,-3.823448643,-3.353892894,1.6664706666666669,-4.344187027,-4.121314383,OOH,-0.7986145,0.59896075,-1.183861,-4.424048329,-0.523878
Mg_3_Ti_3_O_8,-2.370371665,-3.001188527,1.7503613333333334,-3.72944451,-4.292020481,O,1.7582316666666664,-1.318674125,-1.3068725,-1.076529156,-0.578310667
Mg_3_Ti_3_O_8,-3.414619164,-2.876452091,1.7818700000000003,-3.72944451,-4.292020481,OH,1.7582316666666664,-1.318674125,-1.2016315,-2.719450731,-1.353864667
Mg_3_Ti_3_O_8,-3.137377461,-3.366359075,1.7831046666666666,-3.72944451,-4.292020481,OOH,1.7582316666666664,-1.318674125,-1.30413775,-4.142678588,-0.597896
Mn_2_Mn_1_Al_3_O_8,-3.668701248,-2.951842596,1.9659053999999998,-4.062328983,-4.196714959,O,1.9649301666666663,-1.47369775,-1.24044125,-2.147235097,-0.53235
Mn_2_Mn_1_Al_3_O_8,-3.395145262,-2.531806771,1.9585701999999998,-4.062328983,-4.196714959,OH,1.9649301666666663,-1.47369775,-1.2678325,-2.682707913,-1.064623
Mn_2_Mn_1_Al_3_O_8,-3.873246241,-3.468354853,1.9099122000000002,-4.062328983,-4.196714959,OOH,1.9649301666666663,-1.47369775,-1.35820375,-4.790275195,-0.267808
Na_2_Pd_4_O_8,-2.940381586,-2.274499161,1.2130942500000002,-4.090725565,-4.444595353,O,1.0848331666666666,-0.813625125,-0.8333835,-4.609069023,-0.26102
Na_2_Pd_4_O_8,-3.186095545,-2.550472216,1.2822490000000002,-4.090725565,-4.444595353,OH,1.0848331666666666,-0.813625125,-0.81453,-3.031392544,-0.9953205
Na_2_Pd_4_O_8,-3.182260175,-2.444391612,1.26662475,-4.090725565,-4.444595353,OOH,1.0848331666666666,-0.813625125,-0.8041195,-4.003842636,-0.4198875
Mn_2_Mn_2_Mo_2_O_8,-3.156884815,-3.937873479,1.7796955999999997,-4.184039841,-4.708774407,O,1.6038966666666667,-1.202922625,-1.09088675,-2.285518607,-0.969799
Mn_2_Mn_2_Mo_2_O_8,-3.163971947,-4.017781687,1.7243536000000002,-4.184039841,-4.708774407,OH,1.6038966666666667,-1.202922625,-1.1398865,-3.976938175,-1.300445
Mn_2_Mn_2_Mo_2_O_8,-3.214305743,-4.071053798,1.7219528,-4.184039841,-4.708774407,OOH,1.6038966666666667,-1.202922625,-1.135166,-3.644874415,-0.6482095
Mn_2_Mn_1_Fe_3_O_8,-3.704143769,-2.992636683,1.6499933333333334,-3.96097607,-4.398390726,O,1.4624766666666666,-1.09685725,-1.087064,-1.780303021,-0.513373
Mn_2_Mn_1_Fe_3_O_8,-3.925566248,-2.811545978,1.6455646666666668,-3.96097607,-4.398390726,OH,1.4624766666666666,-1.09685725,-1.1195575,-2.455414328,-1.113323667
Mn_2_Mn_1_Fe_3_O_8,-3.83209499,-2.882969233,1.6033226666666665,-3.96097607,-4.398390726,OOH,1.4624766666666666,-1.09685725,-1.19053425,-4.523018821,-0.508348333
Fe_2_Fe_1_Co_3_O_8,-3.255091907,-3.203725905,1.5380076666666669,-4.689107169,-4.583234021,O,1.4467780000000001,-1.0850835,-1.02106025,-1.68571479,-0.493183667
Fe_2_Fe_1_Co_3_O_8,-3.2615896,-3.233755093,1.5632279999999998,-4.689107169,-4.583234021,OH,1.4467780000000001,-1.0850835,-1.026503,-3.294349221,-1.140645333
Fe_2_Fe_1_Co_3_O_8,-3.228689562,-3.308476679,1.47406,-4.689107169,-4.583234021,OOH,1.4467780000000001,-1.0850835,-1.053902,-4.15110466,-0.494395333
Tl_2_Mn_1_Tl_3_O_8,-2.896722382,-2.720741279,1.416576666666667,-3.716221038,-3.523728101,O,1.4021883333333331,-1.05164125,-0.99524025,-3.388595961,-0.287178667
Tl_2_Mn_1_Tl_3_O_8,-4.768347435,-2.423811255,1.5323706666666668,-3.716221038,-3.523728101,OH,1.4021883333333331,-1.05164125,-1.007423,-3.549167795,-1.097408
Tl_2_Mn_1_Tl_3_O_8,-6.890832611,-2.326149936,1.3086503333333335,-3.716221038,-3.523728101,OOH,1.4021883333333331,-1.05164125,-1.008717,-4.044285537,-0.451451
Mg_2_Mg_1_Mn_3_O_8,-3.81202362,-3.244729585,1.6586173333333332,-4.565272807,-3.783011237,O,1.6659940000000002,-1.2494955,-1.32264,-4.208655417,-0.2471905
Mg_2_Mg_1_Mn_3_O_8,-3.121944824,-2.52007437,1.6994066666666667,-4.565272807,-3.783011237,OH,1.6659940000000002,-1.2494955,-1.26177375,-2.084858646,-1.125586
Mg_2_Mg_1_Mn_3_O_8,-3.786310265,-3.166714514,1.6924993333333334,-4.565272807,-3.783011237,OOH,1.6659940000000002,-1.2494955,-1.294828,-3.512124822,-0.3702015
Ga_2_Ni_4_O_8,-3.782005347,-2.684662392,1.4178023333333336,-3.665268093,-3.026003523,O,1.462604833333333,-1.096954,-1.06499375,-3.845184884,-0.0035595
Ga_2_Ni_4_O_8,-3.724112116,-2.713168011,1.4421636666666668,-3.665268093,-3.026003523,OH,1.462604833333333,-1.096954,-1.064962,-2.140607442,-1.057306
Ga_2_Ni_4_O_8,-3.772332993,-2.720970163,1.4181823333333334,-3.665268093,-3.026003523,OOH,1.462604833333333,-1.096954,-1.0802155,-3.860446987,-0.308954
Li_2_Ti_4_O_8,-1.646018881,-3.371494943,1.97303725,-4.695416889,-5.10204701,O,1.5549633333333333,-1.1662225,-1.14226425,-1.927748358,-0.6623595
Li_2_Ti_4_O_8,-1.406319592,-3.802749189,1.95828275,-4.695416889,-5.10204701,OH,1.5549633333333333,-1.1662225,-1.1442385,-3.86873807,-1.1675145
Li_2_Ti_4_O_8,-1.279183585,-3.750709203,1.9489795,-4.695416889,-5.10204701,OOH,1.5549633333333333,-1.1662225,-1.1260495,-4.323235195,-0.52815
Li_2_Mn_4_O_8,-3.657802014,-3.0277615,1.4000366666666668,-4.620392938,-3.809841081,O,-0.573896333,0.43042199999999997,-1.10587425,-4.865260202,-0.2323075
Li_2_Mn_4_O_8,-3.605094121,-3.081811679,1.4705626666666667,-4.620392938,-3.809841081,OH,-0.573896333,0.43042199999999997,-1.03080975,-3.139772251,-1.1001255
Li_2_Mn_4_O_8,-3.522021356,-2.904213013,1.4508096666666663,-4.620392938,-3.809841081,OOH,-0.573896333,0.43042199999999997,-1.047574,-3.486574759,-0.43925
Mn_2_Mn_2_Ir_2_O_8,-4.044493752,-3.950779968,1.4258179999999998,-3.849747288,-4.569376357,O,1.4585008333333331,-1.0938755,-1.03482325,-1.839671783,-1.06334
Mn_2_Mn_2_Ir_2_O_8,-4.353859064,-4.048481883,1.4177573333333333,-3.849747288,-4.569376357,OH,1.4585008333333331,-1.0938755,-1.07749675,-4.755839865,-1.309948
Mn_2_Mn_2_Ir_2_O_8,-4.360254373,-4.226167222,1.4136576666666665,-3.849747288,-4.569376357,OOH,1.4585008333333331,-1.0938755,-1.07508575,-2.984870885,-0.579398
Ga_2_Ga_1_Co_3_O_8,-2.937441358,-2.972061031,1.6118315,-3.393259914,-3.440430194,O,1.5958401666666664,-1.19688,-1.06457825,-2.80048983,-0.53436025
Ga_2_Ga_1_Co_3_O_8,-2.553472376,-3.141166812,1.57359125,-3.393259914,-3.440430194,OH,1.5958401666666664,-1.19688,-1.06214575,-3.418868014,-1.11701425
Ga_2_Ga_1_Co_3_O_8,-3.256732656,-2.952889187,1.5933914999999998,-3.393259914,-3.440430194,OOH,1.5958401666666664,-1.19688,-1.1116315,-3.466656757,-0.54942975
Fe_2_Fe_3_Mo_1_O_8,-3.851507004,-3.728005966,1.4802446666666667,-4.898859814,-4.600999168,O,1.6149221666666664,-1.2111915,-1.122582,-1.453585858,-0.5959265
Fe_2_Fe_3_Mo_1_O_8,-3.420987606,-3.650856169,1.4682286666666666,-4.898859814,-4.600999168,OH,1.6149221666666664,-1.2111915,-1.140999,-2.96215527,-1.181447
Fe_2_Fe_3_Mo_1_O_8,-3.390789374,-3.745950481,1.4539973333333334,-4.898859814,-4.600999168,OOH,1.6149221666666664,-1.2111915,-1.1366715,-3.410239913,-0.522181
Na_3_Ir_3_O_8,-2.729592486,-3.642574391,1.3797595,-3.259904772,-3.848701504,O,1.2159951666666668,-0.911996375,-1.0837795,-0.24490492,-0.455203
Na_3_Ir_3_O_8,-2.810930481,-3.773633492,1.3797595,-3.259904772,-3.848701504,OH,1.2159951666666668,-0.911996375,-1.0837795,-2.214433574,-0.455203
Na_3_Ir_3_O_8,-2.86126572,-3.716741596,1.3797595,-3.259904772,-3.848701504,OOH,1.2159951666666668,-0.911996375,-1.0837795,-2.26346696,-0.455203
Mn_2_Mn_1_Cr_3_O_8,-3.559978301,-3.461751217,1.6644563333333335,-3.820032663,-4.130576109,O,1.565436166666667,-1.174077,-1.0701145,-2.045891304,-0.535498
Mn_2_Mn_1_Cr_3_O_8,-3.749126514,-3.525469951,1.6629486666666666,-3.820032663,-4.130576109,OH,1.565436166666667,-1.174077,-1.09108325,-3.225491852,-1.123048333
Mn_2_Mn_1_Cr_3_O_8,-3.827010533,-3.444647163,1.6276176666666664,-3.820032663,-4.130576109,OOH,1.565436166666667,-1.174077,-1.12091925,-4.136493782,-0.469894333
V_2_Mn_1_V_3_O_8,-2.330016477,-4.117282332,1.6683118000000001,-3.187277629,-4.907990727,O,1.6001478333333334,-1.20011125,-1.16802275,-1.960611362,-0.6419935
V_2_Mn_1_V_3_O_8,-2.270621263,-3.607328888,1.66443,-3.187277629,-4.907990727,OH,1.6001478333333334,-1.20011125,-1.1772535,-2.9596092,-1.2129365
V_2_Mn_1_V_3_O_8,-2.360306156,-3.539494994,1.667453,-3.187277629,-4.907990727,OOH,1.6001478333333334,-1.20011125,-1.174493,-4.513479993,-0.6214115
Fe_2_Fe_1_V_3_O_8,-3.206283153,-3.647552839,1.6573046666666666,-4.566601283,-5.053782106,O,1.5894586666666664,-1.1920945,-1.120955,-2.102089148,-0.564397
Fe_2_Fe_1_V_3_O_8,-3.21431445,-3.538670135,1.6449616666666664,-4.566601283,-5.053782106,OH,1.5894586666666664,-1.1920945,-1.1541655,-3.855763898,-1.109491667
Fe_2_Fe_1_V_3_O_8,-2.979730645,-3.55126701,1.689561,-4.566601283,-5.053782106,OOH,1.5894586666666664,-1.1920945,-1.14655775,-3.952106823,-0.468305667
Li_3_Rh_3_O_8,-2.706624795,-3.013725372,1.2386059999999997,-2.952683927,-3.179129025,O,1.1710646666666666,-0.8782985,-0.86417975,-0.041546953,-0.507947
Li_3_Rh_3_O_8,-2.629633083,-2.953298548,1.2424241999999999,-2.952683927,-3.179129025,OH,1.1710646666666666,-0.8782985,-0.8707585,-1.057169171,-1.120623
Li_3_Rh_3_O_8,-2.60851147,-2.952812766,1.2323124,-2.952683927,-3.179129025,OOH,1.1710646666666666,-0.8782985,-0.89593675,-3.464674145,-0.409253
Cu_2_Co_4_O_8,-2.994995048,-3.221421946,1.290585,-2.5655558,-3.969123527,O,1.1649725,-0.8737295,-0.84729775,-1.956294887,-0.358324
Cu_2_Co_4_O_8,-2.981314044,-3.384657423,1.295121,-2.5655558,-3.969123527,OH,1.1649725,-0.8737295,-0.86361075,-3.013395952,-0.976588
Cu_2_Co_4_O_8,-2.894292808,-3.431666304,1.224627,-2.5655558,-3.969123527,OOH,1.1649725,-0.8737295,-0.90839775,-4.310868879,-0.383015333
Fe_2_Fe_3_Ni_1_O_8,-4.031815513,-2.570682867,1.5240503333333333,-6.030582745,-4.200806041,O,1.5800095,-1.18500675,-1.1550525,-1.314342324,-0.4173715
Fe_2_Fe_3_Ni_1_O_8,-4.224068913,-2.911230775,1.557051666666667,-6.030582745,-4.200806041,OH,1.5800095,-1.18500675,-1.14829575,-2.770588882,-1.123613
Fe_2_Fe_3_Ni_1_O_8,-3.842072153,-2.813803421,1.5288796666666666,-6.030582745,-4.200806041,OOH,1.5800095,-1.18500675,-1.165237,-2.955954003,-0.3848085
Cd_2_Cd_1_Mn_3_O_8,-4.629752667,-2.220400605,1.5613572000000002,-5.731963848,-3.570708607,O,2.6900575,-2.017542875,-0.918991,-1.581494099,-0.5255318
Cd_2_Cd_1_Mn_3_O_8,-4.520097936,-2.039551975,1.5633105999999999,-5.731963848,-3.570708607,OH,2.6900575,-2.017542875,-0.944035667,-2.499321924,-1.080759
Cd_2_Cd_1_Mn_3_O_8,-4.854434194,-2.932711741,1.5264052,-5.731963848,-3.570708607,OOH,2.6900575,-2.017542875,-1.064074333,-4.357845437,-0.4541136
V_2_V_1_Ti_3_O_8,-2.489517895,-3.982565477,1.7184576666666667,-3.961083146,-5.662948839,O,1.6435606666666667,-1.23267025,-1.1904725,-2.433164589,-0.627958667
V_2_V_1_Ti_3_O_8,-1.275550517,-4.282373309,1.7242576666666665,-3.961083146,-5.662948839,OH,1.6435606666666667,-1.23267025,-1.16723325,-4.175880717,-1.166968667
V_2_V_1_Ti_3_O_8,-1.416567469,-4.299373783,1.7127296666666665,-3.961083146,-5.662948839,OOH,1.6435606666666667,-1.23267025,-1.16439875,-4.201266183,-0.532872
V_2_V_1_Mn_3_O_8,-2.630795251,-3.504263156,1.77008225,-3.271989248,-4.054890569,O,-0.242921667,0.18219124999999992,-0.92275275,-2.262181442,-0.573213
V_2_V_1_Mn_3_O_8,-2.662796303,-3.436838859,1.706232,-3.271989248,-4.054890569,OH,-0.242921667,0.18219124999999992,-0.97292225,-3.801137359,-1.049264667
V_2_V_1_Mn_3_O_8,-2.649596766,-3.620403524,1.7001835,-3.271989248,-4.054890569,OOH,-0.242921667,0.18219124999999992,-0.94444825,-4.355405707,-0.474682333
Mg_2_Mg_1_Co_3_O_8,-2.550388755,-2.771227581,1.5569296666666668,-2.428494824,-3.118833389,O,1.4968961666666667,-1.122672125,-1.2761245,-4.863616503,-0.113814
Mg_2_Mg_1_Co_3_O_8,-2.178890061,-2.3035606,1.5645643333333332,-2.428494824,-3.118833389,OH,1.4968961666666667,-1.122672125,-1.17272325,-2.598500488,-1.136034
Mg_2_Mg_1_Co_3_O_8,-2.507005254,-3.047878463,1.5503136666666668,-2.428494824,-3.118833389,OOH,1.4968961666666667,-1.122672125,-1.27912975,-3.754710011,-0.2490225
Co_2_Co_3_Ta_1_O_8,-2.934639072,-3.174785895,1.4996126666666665,-3.379479164,-3.489988444,O,1.5474223333333335,-1.16056675,-1.0313985,-4.105772049,-0.265936
Co_2_Co_3_Ta_1_O_8,-2.782515291,-3.461364429,1.5356761666666667,-3.379479164,-3.489988444,OH,1.5474223333333335,-1.16056675,-0.969093,-3.465252271,-1.12125525
Co_2_Co_3_Ta_1_O_8,-3.145572277,-3.619998744,1.5410304999999997,-3.379479164,-3.489988444,OOH,1.5474223333333335,-1.16056675,-1.01253075,-4.590801249,-0.44126425
Mn_2_Mn_2_Ru_2_O_8,-3.490418398,-3.621811206,1.600065,-3.831301917,-4.469726093,O,1.4721955,-1.1041465,-1.03220325,-2.040134218,-0.541278667
Mn_2_Mn_2_Ru_2_O_8,-3.501830615,-3.396699256,1.564306,-3.831301917,-4.469726093,OH,1.4721955,-1.1041465,-1.012098,-3.164088415,-1.167345667
Mn_2_Mn_2_Ru_2_O_8,-3.532985321,-3.480111973,1.5341196666666665,-3.831301917,-4.469726093,OOH,1.4721955,-1.1041465,-1.0681555,-4.292738338,-0.51192
Li_1_Mn_1_Mn_4_O_8,-3.69049158,-3.047098102,1.6978559999999998,-4.136701076,-3.563142271,O,-0.518643333,0.38898237499999994,-0.90530875,-1.662029433,-0.391134667
Li_1_Mn_1_Mn_4_O_8,-3.709275976,-3.02655923,1.7195723333333337,-4.136701076,-3.563142271,OH,-0.518643333,0.38898237499999994,-0.93776475,-2.588408241,-1.041613667
Li_1_Mn_1_Mn_4_O_8,-3.439721386,-2.585325879,1.6301533333333331,-4.136701076,-3.563142271,OOH,-0.518643333,0.38898237499999994,-1.01838425,-3.851448117,-0.387885333
Mn_2_Mn_1_Rh_3_O_8,-4.187183649,-3.900939384,1.4356989999999998,-3.444267152,-4.436856856,O,1.3448225000000003,-1.008617,-0.9818555,-1.618232476,-0.813509
Mn_2_Mn_1_Rh_3_O_8,-3.98740947,-3.786556472,1.3978306666666667,-3.444267152,-4.436856856,OH,1.3448225000000003,-1.008617,-0.9944355,-2.493635443,-1.240595
Mn_2_Mn_1_Rh_3_O_8,-4.108300147,-3.834549496,1.4155579999999999,-3.444267152,-4.436856856,OOH,1.3448225000000003,-1.008617,-0.99476575,-3.074443721,-0.56218
Zn_2_V_4_O_8,-3.380502127,-4.053045321,1.6944066666666666,-4.761339297,-4.703895786,O,1.5468993333333332,-1.160174,-1.06103575,-2.275403963,-0.510567667
Zn_2_V_4_O_8,-3.899267147,-3.776238603,1.6773330000000002,-4.761339297,-4.703895786,OH,1.5468993333333332,-1.160174,-1.10252075,-4.263177594,-1.069607
Zn_2_V_4_O_8,-3.83370697,-3.639232548,1.6294560000000002,-4.761339297,-4.703895786,OOH,1.5468993333333332,-1.160174,-1.1088835,-4.262503855,-0.486544
V_2_V_3_Ti_1_O_8,-1.858338585,-4.32396726,1.6966291999999998,-2.839019473,-4.580643215,O,1.6144991666666666,-1.2108745,-1.1708705,-3.115465745,-0.659149
V_2_V_3_Ti_1_O_8,-1.85848015,-4.296745705,1.6710566,-2.839019473,-4.580643215,OH,1.6144991666666666,-1.2108745,-1.18957075,-4.20761165,-1.193147
V_2_V_3_Ti_1_O_8,-1.931635515,-4.277957586,1.6668528000000002,-2.839019473,-4.580643215,OOH,1.6144991666666666,-1.2108745,-1.1879795,-4.462978485,-0.525141
Na_2_Co_4_O_8,-2.323712817,-2.769392764,1.1792955,-2.489225806,-3.18712121,O,1.1790715,-0.88430375,-0.887314286,-1.839365068,-0.7642495
Na_2_Co_4_O_8,-2.447369891,-2.772011576,1.1699723333333332,-2.489225806,-3.18712121,OH,1.1790715,-0.88430375,-0.888503571,-3.356985592,-1.2206925
Na_2_Co_4_O_8,-2.396237572,-2.755147911,1.1716821666666668,-2.489225806,-3.18712121,OOH,1.1790715,-0.88430375,-0.899867857,-3.631936611,-0.517797
Mn_2_Mn_2_Os_2_O_8,-3.44928981,-4.368917392,1.5740696,-4.26916364,-5.089045772,O,1.5214074999999998,-1.14105525,-1.08359,-1.796182536,-0.5750905
Mn_2_Mn_2_Os_2_O_8,-3.412080777,-4.140305703,1.6052862,-4.26916364,-5.089045772,OH,1.5214074999999998,-1.14105525,-1.062517,-3.989713364,-1.284665
Mn_2_Mn_2_Os_2_O_8,-3.401981611,-4.195682861,1.6033468,-4.26916364,-5.089045772,OOH,1.5214074999999998,-1.14105525,-1.07162475,-3.405722881,-0.632669
Fe_2_Fe_3_Sc_1_O_8,-3.474187455,-3.518469348,1.7315933333333333,-5.213712344,-3.864718851,O,1.6557818333333334,-1.2418365,-1.2330995,-2.795186445,-0.422896667
Fe_2_Fe_3_Sc_1_O_8,-3.427522855,-3.13579351,1.8066320000000002,-5.213712344,-3.864718851,OH,1.6557818333333334,-1.2418365,-1.22433275,-2.529495126,-1.167357333
Fe_2_Fe_3_Sc_1_O_8,-3.289673417,-3.245467097,1.817763,-5.213712344,-3.864718851,OOH,1.6557818333333334,-1.2418365,-1.22434225,-3.653553904,-0.455851667
V_2_V_1_Cr_3_O_8,-2.349630521,-3.914820892,-1.868446333,-3.217702265,-5.216821018,O,1.5851019999999998,-1.188826625,-1.22434225,-2.511119434,-0.432471
V_2_V_1_Cr_3_O_8,-2.165008788,-4.221641095,-1.868446333,-3.217702265,-5.216821018,OH,1.5851019999999998,-1.188826625,-1.22434225,-3.977869415,-0.432471
V_2_V_1_Cr_3_O_8,-2.180810121,-4.329281857,-1.868446333,-3.217702265,-5.216821018,OOH,1.5851019999999998,-1.188826625,-1.22434225,-3.788276902,-0.432471
Ce_2_Ce_1_Au_3_O_8,-2.765544032,-2.70308647,1.6201760000000007,-3.141103937,-3.064186346,O,1.425001666666666,-1.06875175,-1.062809,-2.837403067,-0.414331333
Ce_2_Ce_1_Au_3_O_8,-2.363261994,-1.595669859,1.740778333333333,-3.141103937,-3.064186346,OH,1.425001666666666,-1.06875175,-1.145372,-2.172986928,-1.254532
Ce_2_Ce_1_Au_3_O_8,-2.595860816,-2.521231922,1.510218,-3.141103937,-3.064186346,OOH,1.425001666666666,-1.06875175,-1.24081625,-3.520783859,-0.301737667
Li_2_Rh_4_O_8,-2.406655446,-3.742362754,1.2261662,-2.577043605,-3.927778199,O,1.1976286666666667,-0.89822125,-0.80014625,-1.510792814,-0.4744605
Li_2_Rh_4_O_8,-2.262140143,-3.730168217,1.2036010000000001,-2.577043605,-3.927778199,OH,1.1976286666666667,-0.89822125,-0.826119,-4.236931775,-1.009496
Li_2_Rh_4_O_8,-2.287620913,-3.649985492,1.2142417999999997,-2.577043605,-3.927778199,OOH,1.1976286666666667,-0.89822125,-0.8277875,-4.295053748,-0.4191895
Mn_2_Hf_1_Mn_3_O_8,-4.070691762,-3.692361338,1.4888473333333332,-4.389151909,-4.077556034,O,1.131407333333333,-0.848555375,-1.126581,-2.928980326,-0.6362695
Mn_2_Hf_1_Mn_3_O_8,-4.022930593,-3.044716171,1.5073723333333335,-4.389151909,-4.077556034,OH,1.131407333333333,-0.848555375,-1.22486775,-3.988797454,-1.2633125
Mn_2_Hf_1_Mn_3_O_8,-3.787340434,-2.907353803,1.4905426666666666,-4.389151909,-4.077556034,OOH,1.131407333333333,-0.848555375,-1.252274,-3.61758632,-0.5266705
Fe_2_Fe_3_W_1_O_8,-3.302942024,-3.8217456,1.7099857999999997,-5.121510468,-5.089707711,O,1.6277099999999998,-1.22078275,-1.119561667,-1.583943911,-0.597885
Fe_2_Fe_3_W_1_O_8,-3.078777823,-3.818248825,1.7053349999999998,-5.121510468,-5.089707711,OH,1.6277099999999998,-1.22078275,-1.133879,-3.056087064,-1.1936205
Fe_2_Fe_3_W_1_O_8,-3.143755633,-3.892872368,1.7056702000000001,-5.121510468,-5.089707711,OOH,1.6277099999999998,-1.22078275,-1.140655333,-3.357675124,-0.528493
Fe_2_Fe_3_Cr_1_O_8,-3.181009848,-3.740791261,1.6426973333333332,-5.113450943,-4.137063161,O,1.5956741666666667,-1.19675575,-1.12266825,-2.103439261,-0.5747
Fe_2_Fe_3_Cr_1_O_8,-3.239550789,-3.184996214,1.695889666666667,-5.113450943,-4.137063161,OH,1.5956741666666667,-1.19675575,-1.166444,-3.242699698,-1.212283
Fe_2_Fe_3_Cr_1_O_8,-3.09809945,-3.26148563,1.6699469999999998,-5.113450943,-4.137063161,OOH,1.5956741666666667,-1.19675575,-1.17675025,-2.952907864,-0.4741095
Mn_2_Ta_1_Mn_3_O_8,-4.179782353,-3.934532632,1.7527979999999999,-4.043434522,-3.908907828,O,1.400706666666667,-1.0505305,-1.232085,-1.599473463,-0.819729
Mn_2_Ta_1_Mn_3_O_8,-3.880691664,-3.639227624,1.7215752000000002,-4.043434522,-3.908907828,OH,1.400706666666667,-1.0505305,-1.2487455,-2.271797729,-1.258981
Mn_2_Ta_1_Mn_3_O_8,-4.099687055,-3.815774733,1.728107,-4.043434522,-3.908907828,OOH,1.400706666666667,-1.0505305,-1.25171025,-3.296752427,-0.571376
Co_2_Co_3_V_1_O_8,-2.370657388,-3.673166127,1.5097823333333331,-3.734830925,-4.799186507,O,1.3511455,-1.0133595,-1.013018,-2.524714573,-0.518244
Co_2_Co_3_V_1_O_8,-2.331022954,-3.532425234,1.483529,-3.734830925,-4.799186507,OH,1.3511455,-1.0133595,-1.05204375,-4.429041621,-1.0367625
Co_2_Co_3_V_1_O_8,-2.38779345,-3.774527544,1.487067,-3.734830925,-4.799186507,OOH,1.3511455,-1.0133595,-1.025236,-4.246935376,-0.5026185
Mn_2_Ru_1_Mn_3_O_8,-3.684462028,-3.519504747,1.675046,-3.829973811,-3.942661708,O,0.074049833,-0.05553775,-1.004762,-2.619447885,-0.645621
Mn_2_Ru_1_Mn_3_O_8,-3.639171411,-3.515284096,1.604831,-3.829973811,-3.942661708,OH,0.074049833,-0.05553775,-1.0814755,-3.645664004,-1.070273
Mn_2_Ru_1_Mn_3_O_8,-3.683678341,-3.544126569,1.5910809999999997,-3.829973811,-3.942661708,OOH,0.074049833,-0.05553775,-1.067873,-3.833980034,-0.444582667
V_2_V_3_Cr_1_O_8,-2.369724125,-3.803171999,1.6951023333333335,-3.196030992,-4.904419931,O,1.5974810000000002,-1.19811075,-1.10730275,-2.57051549,-0.75581
V_2_V_3_Cr_1_O_8,-1.789682652,-3.703634728,1.6585733333333332,-3.196030992,-4.904419931,OH,1.5974810000000002,-1.19811075,-1.13277275,-3.66670391,-1.153660667
